X,Y
1042,1675
1041,1675
1041,1674
1038,1674
1038,1673
1037,1673
1037,1672
1035,1672
1035,1671
1033,1671
1033,1670
1031,1670
1031,1669
1029,1669
1029,1668
1018,1668
1018,1667
1016,1667
1016,1666
1015,1666
1015,1667
1013,1667
1013,1668
1008,1668
1008,1665
1009,1665
1009,1664
1010,1664
1010,1662
1011,1662
1011,1655
1012,1655
1012,1654
1013,1654
1013,1653
1015,1653
1015,1652
1017,1652
1017,1650
1008,1650
1008,1651
1003,1651
1003,1648
1004,1648
1004,1645
1003,1645
1003,1644
1001,1644
1001,1643
999,1643
999,1642
998,1642
998,1641
997,1641
997,1634
996,1634
996,1632
995,1632
995,1626
996,1626
996,1625
998,1625
998,1624
1000,1624
1000,1623
1001,1623
1001,1619
1000,1619
1000,1617
999,1617
999,1615
998,1615
998,1605
999,1605
999,1603
998,1603
998,1598
999,1598
999,1596
1000,1596
1000,1593
999,1593
999,1587
1000,1587
1000,1586
1003,1586
1003,1587
1004,1587
1004,1588
1006,1588
1006,1589
1010,1589
1010,1588
1009,1588
1009,1586
1008,1586
1008,1585
1007,1585
1007,1582
1008,1582
1008,1581
1011,1581
1011,1580
1012,1580
1012,1579
1011,1579
1011,1577
1010,1577
1010,1572
1011,1572
1011,1571
1010,1571
1010,1570
1009,1570
1009,1569
1008,1569
1008,1570
1005,1570
1005,1569
1004,1569
1004,1567
1005,1567
1005,1566
1006,1566
1006,1564
1007,1564
1007,1562
1008,1562
1008,1556
1007,1556
1007,1554
1006,1554
1006,1553
1005,1553
1005,1552
1004,1552
1004,1551
1003,1551
1003,1550
1002,1550
1002,1549
1001,1549
1001,1548
1000,1548
1000,1547
999,1547
999,1546
998,1546
998,1543
1006,1543
1006,1542
1008,1542
1008,1541
1009,1541
1009,1540
1010,1540
1010,1538
1011,1538
1011,1536
1012,1536
1012,1534
1013,1534
1013,1533
1014,1533
1014,1532
1015,1532
1015,1531
1016,1531
1016,1530
1017,1530
1017,1528
1018,1528
1018,1527
1019,1527
1019,1526
1020,1526
1020,1525
1021,1525
1021,1524
1025,1524
1025,1525
1026,1525
1026,1529
1025,1529
1025,1530
1024,1530
1024,1531
1023,1531
1023,1532
1022,1532
1022,1533
1021,1533
1021,1534
1020,1534
1020,1536
1019,1536
1019,1537
1020,1537
1020,1539
1021,1539
1021,1541
1022,1541
1022,1543
1023,1543
1023,1545
1024,1545
1024,1546
1025,1546
1025,1545
1026,1545
1026,1531
1027,1531
1027,1530
1030,1530
1030,1529
1040,1529
1040,1528
1042,1528
1042,1526
1043,1526
1043,1525
1044,1525
1044,1524
1045,1524
1045,1523
1050,1523
1050,1522
1053,1522
1053,1521
1054,1521
1054,1519
1052,1519
1052,1518
1046,1518
1046,1517
1045,1517
1045,1518
1043,1518
1043,1519
1041,1519
1041,1520
1039,1520
1039,1515
1040,1515
1040,1512
1041,1512
1041,1510
1042,1510
1042,1507
1043,1507
1043,1506
1045,1506
