X,Y
971,1474
970,1474
970,1475
969,1475
969,1476
968,1476
968,1477
967,1477
967,1478
966,1478
966,1479
965,1479
965,1480
959,1480
959,1482
960,1482
960,1483
961,1483
961,1484
962,1484
962,1487
961,1487
961,1488
962,1488
962,1492
963,1492
963,1509
962,1509
962,1510
961,1510
961,1511
960,1511
960,1512
957,1512
957,1520
958,1520
958,1521
960,1521
960,1520
961,1520
961,1519
962,1519
962,1518
963,1518
963,1519
964,1519
964,1520
965,1520
965,1521
966,1521
966,1522
968,1522
968,1521
969,1521
969,1520
971,1520
971,1521
972,1521
972,1523
971,1523
971,1525
972,1525
972,1526
978,1526
978,1527
979,1527
979,1532
978,1532
978,1534
979,1534
979,1536
980,1536
980,1540
981,1540
981,1541
982,1541
982,1540
983,1540
983,1539
988,1539
988,1540
990,1540
990,1541
992,1541
992,1542
993,1542
993,1543
994,1543
994,1548
995,1548
995,1550
997,1550
997,1551
1000,1551
1000,1552
1001,1552
1001,1554
1000,1554
1000,1555
999,1555
999,1556
998,1556
998,1557
997,1557
997,1558
998,1558
998,1563
997,1563
997,1565
996,1565
996,1569
995,1569
995,1570
994,1570
994,1571
993,1571
993,1572
982,1572
982,1573
980,1573
980,1574
977,1574
977,1573
976,1573
976,1572
973,1572
973,1573
972,1573
972,1574
973,1574
973,1576
975,1576
975,1577
976,1577
976,1578
977,1578
977,1579
978,1579
978,1580
979,1580
979,1581
980,1581
980,1587
981,1587
981,1589
982,1589
982,1590
985,1590
985,1588
986,1588
986,1585
985,1585
985,1583
984,1583
984,1582
983,1582
983,1581
982,1581
982,1577
983,1577
983,1576
984,1576
984,1575
986,1575
986,1576
987,1576
987,1577
989,1577
989,1578
991,1578
991,1579
993,1579
993,1580
995,1580
995,1579
997,1579
997,1578
998,1578
998,1577
999,1577
999,1576
1001,1576
1001,1577
1002,1577
1002,1578
1003,1578
1003,1580
1002,1580
1002,1581
1000,1581
1000,1582
998,1582
998,1583
996,1583
996,1584
995,1584
995,1585
994,1585
994,1586
993,1586
993,1588
992,1588
992,1590
991,1590
991,1591
990,1591
990,1592
989,1592
989,1593
988,1593
988,1594
987,1594
987,1595
986,1595
986,1596
985,1596
985,1597
983,1597
983,1598
981,1598
981,1597
979,1597
979,1596
978,1596
978,1597
975,1597
975,1598
973,1598
973,1599
972,1599
972,1600
971,1600
971,1602
970,1602
970,1604
969,1604
969,1605
968,1605
968,1606
967,1606
967,1607
966,1607
966,1609
965,1609
965,1610
964,1610
964,1611
963,1611
963,1612
962,1612
962,1613
961,1613
961,1615
960,1615
960,1617
959,1617
959,1618
958,1618
958,1619
957,1619
957,1620
956,1620
956,1622
955,1622
955,1623
954,1623
954,1624
953,1624
953,1625
952,1625
952,1627
953,1627
953,1628
955,1628
955,1629
956,1629
956,1630
957,1630
957,1632
956,1632
956,1633
952,1633
952,1632
949,1632
949,1634
948,1634
948,1636
947,1636
947,1638
946,1638
946,1640
945,1640
945,1643
944,1643
944,1644
941,1644
941,1643
940,1643
940,1642
939,1642
939,1639
940,1639
940,1637
941,1637
941,1634
940,1634
940,1633
939,1633
939,1632
938,1632
938,1631
935,1631
935,1633
934,1633
934,1635
935,1635
935,1637
936,1637
936,1646
935,1646
935,1647
934,1647
934,1649
933,1649
933,1652
934,1652
934,1654
933,1654
933,1655
926,1655
926,1654
925,1654
925,1652
923,1652
923,1655
924,1655
924,1657
925,1657
925,1658
926,1658
926,1659
927,1659
927,1660
928,1660
928,1665
929,1665
929,1667
930,1667
930,1670
929,1670
929,1671
928,1671
928,1672
926,1672
926,1671
925,1671
925,1670
924,1670
924,1668
923,1668
923,1667
920,1667
920,1668
919,1668
919,1670
918,1670
918,1671
917,1671
917,1672
916,1672
916,1673
915,1673
915,1674
914,1674
914,1676
915,1676
915,1675
919,1675
919,1679
918,1679
918,1680
920,1680
920,1679
921,1679
921,1678
923,1678
923,1679
924,1679
924,1683
923,1683
923,1684
922,1684
922,1685
921,1685
921,1686
920,1686
920,1687
919,1687
919,1688
918,1688
918,1689
917,1689
917,1690
916,1690
916,1691
914,1691
914,1690
913,1690
913,1689
912,1689
912,1688
911,1688
911,1684
912,1684
912,1681
911,1681
911,1680
910,1680
910,1681
909,1681
909,1683
908,1683
908,1688
907,1688
907,1689
906,1689
906,1690
903,1690
903,1691
902,1691
902,1693
903,1693
903,1692
907,1692
907,1693
908,1693
908,1698
909,1698
909,1699
917,1699
917,1700
919,1700
919,1701
920,1701
920,1702
921,1702
921,1703
922,1703
922,1705
921,1705
921,1706
920,1706
920,1707
918,1707
918,1706
915,1706
915,1707
913,1707
913,1708
911,1708
911,1709
909,1709
909,1710
908,1710
908,1712
907,1712
907,1713
908,1713
908,1717
907,1717
907,1718
906,1718
906,1719
904,1719
904,1726
905,1726
905,1735
904,1735
904,1736
903,1736
903,1737
901,1737
901,1738
899,1738
899,1739
898,1739
898,1741
897,1741
897,1745
895,1745
895,1744
894,1744
894,1743
892,1743
892,1742
890,1742
890,1741
889,1741
889,1742
888,1742
888,1743
889,1743
889,1744
890,1744
890,1745
889,1745
889,1746
887,1746
887,1745
886,1745
886,1744
885,1744
885,1746
884,1746
884,1748
883,1748
883,1749
882,1749
882,1750
881,1750
881,1751
873,1751
873,1750
871,1750
871,1751
870,1751
870,1753
869,1753
869,1755
870,1755
870,1757
871,1757
871,1760
870,1760
870,1761
869,1761
869,1762
868,1762
868,1763
867,1763
867,1764
865,1764
865,1765
863,1765
863,1766
856,1766
856,1767
855,1767
855,1770
854,1770
854,1771
853,1771
853,1772
852,1772
852,1773
847,1773
847,1772
846,1772
846,1771
845,1771
845,1770
844,1770
844,1769
843,1769
843,1765
844,1765
844,1760
845,1760
845,1758
846,1758
846,1757
845,1757
845,1756
844,1756
844,1757
843,1757
843,1760
842,1760
842,1761
841,1761
841,1762
839,1762
839,1763
838,1763
838,1765
839,1765
839,1767
840,1767
840,1768
841,1768
841,1771
840,1771
840,1772
839,1772
839,1773
837,1773
837,1774
836,1774
836,1776
837,1776
837,1779
831,1779
831,1778
830,1778
830,1777
829,1777
829,1776
828,1776
828,1775
827,1775
827,1774
826,1774
826,1767
823,1767
823,1768
822,1768
822,1772
823,1772
823,1774
824,1774
824,1776
825,1776
825,1777
826,1777
826,1778
827,1778
827,1781
826,1781
826,1782
822,1782
822,1783
820,1783
820,1784
817,1784
817,1783
816,1783
816,1782
814,1782
814,1781
812,1781
812,1780
807,1780
807,1779
805,1779
805,1782
806,1782
806,1783
807,1783
807,1784
808,1784
808,1788
804,1788
804,1787
803,1787
803,1786
801,1786
801,1785
800,1785
800,1784
799,1784
799,1783
797,1783
797,1782
795,1782
795,1781
793,1781
793,1782
792,1782
792,1787
791,1787
791,1788
787,1788
787,1787
785,1787
785,1786
783,1786
783,1785
781,1785
781,1784
779,1784
779,1783
771,1783
771,1782
768,1782
768,1781
765,1781
765,1780
764,1780
764,1779
763,1779
763,1778
762,1778
762,1776
767,1776
767,1777
769,1777
769,1778
771,1778
771,1779
772,1779
772,1778
774,1778
774,1776
775,1776
775,1775
774,1775
774,1773
773,1773
773,1772
772,1772
772,1771
771,1771
771,1770
768,1770
768,1769
766,1769
766,1768
761,1768
761,1767
760,1767
760,1766
759,1766
759,1765
758,1765
758,1764
757,1764
757,1762
756,1762
756,1761
755,1761
755,1760
753,1760
753,1759
751,1759
751,1758
750,1758
750,1759
745,1759
745,1758
743,1758
743,1757
741,1757
741,1756
739,1756
739,1755
738,1755
738,1756
736,1756
736,1757
732,1757
732,1758
727,1758
727,1757
726,1757
726,1756
724,1756
724,1755
723,1755
723,1754
722,1754
722,1753
721,1753
721,1752
720,1752
720,1751
718,1751
718,1750
717,1750
717,1752
718,1752
718,1754
719,1754
719,1756
720,1756
720,1758
721,1758
721,1759
722,1759
722,1760
723,1760
723,1761
724,1761
724,1762
725,1762
725,1766
714,1766
714,1765
713,1765
713,1764
712,1764
712,1762
711,1762
711,1760
710,1760
710,1758
709,1758
709,1756
708,1756
708,1755
707,1755
707,1754
706,1754
706,1753
705,1753
705,1751
706,1751
706,1750
708,1750
708,1748
704,1748
704,1747
702,1747
702,1748
701,1748
701,1749
698,1749
698,1748
696,1748
696,1747
691,1747
691,1746
690,1746
690,1745
689,1745
689,1741
688,1741
688,1739
687,1739
687,1737
688,1737
688,1736
691,1736
691,1735
693,1735
693,1734
694,1734
694,1733
693,1733
693,1732
690,1732
690,1733
683,1733
683,1732
680,1732
680,1731
676,1731
676,1730
674,1730
674,1729
673,1729
673,1728
672,1728
672,1725
673,1725
673,1723
672,1723
672,1721
671,1721
671,1720
670,1720
670,1719
669,1719
669,1716
668,1716
668,1714
667,1714
667,1713
666,1713
666,1712
665,1712
665,1711
663,1711
663,1710
661,1710
661,1709
660,1709
660,1708
658,1708
658,1707
656,1707
656,1706
654,1706
654,1705
653,1705
653,1704
652,1704
652,1703
651,1703
651,1696
649,1696
649,1697
648,1697
648,1698
647,1698
647,1699
644,1699
644,1700
642,1700
642,1701
641,1701
641,1702
642,1702
642,1705
643,1705
643,1707
644,1707
644,1709
645,1709
645,1711
646,1711
646,1715
647,1715
647,1716
648,1716
648,1717
650,1717
650,1718
651,1718
651,1722
650,1722
650,1723
644,1723
644,1722
643,1722
643,1721
642,1721
642,1720
641,1720
641,1719
640,1719
640,1717
637,1717
637,1718
635,1718
635,1719
634,1719
634,1720
633,1720
633,1725
632,1725
632,1726
631,1726
631,1727
630,1727
630,1729
629,1729
629,1730
626,1730
626,1729
625,1729
625,1728
624,1728
624,1727
623,1727
623,1726
622,1726
622,1725
620,1725
620,1724
619,1724
619,1723
618,1723
618,1719
619,1719
619,1718
625,1718
625,1719
626,1719
626,1717
625,1717
625,1716
621,1716
621,1715
620,1715
620,1714
619,1714
619,1713
618,1713
618,1710
617,1710
617,1709
616,1709
616,1708
611,1708
611,1707
610,1707
610,1706
608,1706
608,1705
607,1705
607,1704
606,1704
606,1701
608,1701
608,1700
610,1700
610,1698
609,1698
609,1697
607,1697
607,1696
605,1696
605,1695
604,1695
604,1691
605,1691
605,1690
609,1690
609,1691
611,1691
611,1692
612,1692
612,1689
611,1689
611,1688
612,1688
612,1687
613,1687
613,1686
618,1686
618,1687
619,1687
619,1691
620,1691
620,1690
621,1690
621,1688
620,1688
620,1686
619,1686
619,1685
617,1685
617,1684
612,1684
612,1683
605,1683
605,1682
602,1682
602,1683
598,1683
598,1682
597,1682
597,1681
596,1681
596,1680
595,1680
595,1679
594,1679
594,1676
598,1676
598,1677
601,1677
601,1676
602,1676
602,1674
603,1674
603,1673
604,1673
604,1672
605,1672
605,1671
606,1671
606,1670
609,1670
609,1671
610,1671
610,1676
609,1676
609,1678
611,1678
611,1677
612,1677
612,1675
613,1675
613,1672
614,1672
614,1671
615,1671
615,1670
616,1670
616,1669
617,1669
617,1668
623,1668
623,1667
625,1667
625,1666
628,1666
628,1667
629,1667
629,1668
630,1668
630,1669
632,1669
632,1670
635,1670
635,1669
636,1669
636,1667
635,1667
635,1666
633,1666
633,1665
631,1665
631,1664
626,1664
626,1663
624,1663
624,1664
622,1664
622,1665
620,1665
620,1666
610,1666
610,1661
609,1661
609,1660
604,1660
604,1661
603,1661
603,1662
602,1662
602,1664
599,1664
599,1663
598,1663
598,1658
599,1658
599,1650
600,1650
600,1647
599,1647
599,1645
598,1645
598,1644
597,1644
597,1643
596,1643
596,1642
595,1642
595,1639
594,1639
594,1637
593,1637
593,1631
594,1631
594,1629
595,1629
595,1627
596,1627
596,1620
597,1620
597,1618
598,1618
598,1614
597,1614
597,1612
596,1612
596,1609
599,1609
599,1608
601,1608
601,1606
602,1606
602,1604
603,1604
603,1601
604,1601
604,1600
605,1600
605,1598
606,1598
606,1596
607,1596
607,1591
608,1591
608,1590
609,1590
609,1588
610,1588
610,1586
609,1586
609,1585
607,1585
607,1586
606,1586
606,1588
605,1588
605,1589
604,1589
604,1590
602,1590
602,1589
601,1589
601,1585
602,1585
602,1581
603,1581
603,1579
604,1579
604,1578
605,1578
605,1576
606,1576
606,1574
607,1574
607,1571
606,1571
606,1570
605,1570
605,1569
604,1569
604,1568
605,1568
605,1567
606,1567
606,1566
608,1566
608,1565
610,1565
610,1564
611,1564
611,1563
612,1563
612,1562
613,1562
613,1561
614,1561
614,1560
615,1560
615,1558
616,1558
616,1556
617,1556
617,1549
618,1549
618,1545
616,1545
616,1544
614,1544
614,1543
612,1543
612,1542
611,1542
611,1540
610,1540
610,1538
609,1538
609,1537
608,1537
608,1532
609,1532
609,1531
610,1531
610,1530
613,1530
613,1531
614,1531
614,1532
615,1532
615,1533
616,1533
616,1534
617,1534
617,1535
618,1535
618,1537
619,1537
619,1538
620,1538
620,1537
622,1537
622,1536
623,1536
623,1531
624,1531
624,1530
626,1530
626,1529
628,1529
628,1527
629,1527
629,1525
630,1525
630,1524
633,1524
633,1525
634,1525
634,1526
636,1526
636,1525
637,1525
637,1524
636,1524
636,1523
635,1523
635,1522
634,1522
634,1518
635,1518
635,1517
636,1517
636,1516
637,1516
637,1515
638,1515
638,1514
644,1514
644,1515
646,1515
646,1514
648,1514
648,1512
649,1512
649,1510
650,1510
650,1509
651,1509
651,1508
654,1508
654,1509
655,1509
655,1510
656,1510
656,1513
655,1513
655,1514
654,1514
654,1516
653,1516
653,1519
655,1519
655,1518
657,1518
657,1516
658,1516
658,1514
659,1514
659,1506
660,1506
660,1503
661,1503
661,1502
662,1502
662,1501
665,1501
665,1502
668,1502
668,1501
667,1501
667,1493
668,1493
668,1492
669,1492
669,1491
671,1491
671,1490
672,1490
672,1488
671,1488
671,1487
669,1487
669,1488
667,1488
667,1489
666,1489
666,1490
665,1490
665,1491
662,1491
662,1490
661,1490
661,1488
660,1488
660,1486
659,1486
659,1478
660,1478
660,1477
661,1477
661,1476
665,1476
665,1477
666,1477
666,1478
667,1478
667,1480
669,1480
669,1481
670,1481
670,1480
672,1480
672,1479
676,1479
676,1478
677,1478
677,1477
678,1477
678,1473
679,1473
679,1470
678,1470
678,1468
676,1468
676,1467
671,1467
671,1466
670,1466
670,1463
671,1463
671,1462
672,1462
672,1461
673,1461
673,1460
674,1460
674,1459
676,1459
676,1458
678,1458
678,1457
680,1457
680,1456
683,1456
683,1455
685,1455
685,1454
686,1454
686,1451
684,1451
684,1450
683,1450
683,1447
684,1447
684,1446
685,1446
685,1445
686,1445
686,1444
693,1444
693,1445
694,1445
694,1446
695,1446
695,1447
696,1447
696,1446
697,1446
697,1440
698,1440
698,1439
699,1439
699,1438
700,1438
700,1437
702,1437
702,1436
705,1436
705,1437
706,1437
706,1440
705,1440
705,1441
704,1441
704,1445
707,1445
707,1444
709,1444
709,1437
710,1437
710,1436
711,1436
711,1435
712,1435
712,1433
713,1433
713,1429
712,1429
712,1427
711,1427
711,1426
710,1426
710,1425
709,1425
709,1424
708,1424
708,1423
707,1423
707,1421
712,1421
712,1422
716,1422
716,1423
717,1423
717,1424
718,1424
718,1426
719,1426
719,1427
722,1427
722,1424
721,1424
721,1422
719,1422
719,1421
718,1421
718,1420
717,1420
717,1419
716,1419
716,1417
717,1417
717,1416
721,1416
721,1417
725,1417
725,1416
726,1416
726,1415
722,1415
722,1414
721,1414
721,1413
722,1413
722,1412
723,1412
723,1411
725,1411
725,1410
726,1410
726,1407
727,1407
727,1405
728,1405
728,1403
729,1403
729,1396
730,1396
730,1394
731,1394
731,1392
732,1392
732,1390
731,1390
731,1389
729,1389
729,1388
728,1388
728,1387
727,1387
727,1386
726,1386
726,1384
727,1384
727,1383
728,1383
728,1382
733,1382
733,1383
735,1383
735,1384
738,1384
738,1383
739,1383
739,1382
740,1382
740,1381
741,1381
741,1380
743,1380
743,1381
745,1381
745,1382
747,1382
747,1381
748,1381
748,1376
749,1376
749,1375
750,1375
750,1374
751,1374
751,1373
755,1373
755,1374
757,1374
757,1375
759,1375
759,1374
761,1374
761,1373
762,1373
762,1368
763,1368
763,1367
764,1367
764,1366
765,1366
765,1365
766,1365
766,1364
768,1364
768,1363
770,1363
770,1362
772,1362
772,1361
773,1361
773,1358
772,1358
772,1357
771,1357
771,1347
770,1347
770,1346
769,1346
769,1345
767,1345
767,1344
766,1344
766,1342
767,1342
767,1341
768,1341
768,1340
770,1340
770,1339
772,1339
772,1338
773,1338
773,1337
774,1337
774,1336
780,1336
780,1337
781,1337
781,1336
782,1336
782,1335
781,1335
781,1330
782,1330
782,1329
784,1329
784,1330
787,1330
787,1329
789,1329
789,1328
794,1328
794,1329
797,1329
797,1328
799,1328
799,1327
800,1327
800,1326
804,1326
804,1327
805,1327
805,1326
806,1326
806,1325
807,1325
807,1324
808,1324
808,1323
812,1323
812,1324
813,1324
813,1325
814,1325
814,1326
816,1326
816,1325
817,1325
817,1324
818,1324
818,1323
821,1323
821,1324
822,1324
822,1325
823,1325
823,1331
822,1331
822,1333
823,1333
823,1334
828,1334
828,1333
826,1333
826,1332
825,1332
825,1329
830,1329
830,1328
832,1328
832,1325
831,1325
831,1324
829,1324
829,1323
827,1323
827,1321
828,1321
828,1320
833,1320
833,1319
838,1319
