X,Y
628,1234
628,1238
627,1238
627,1239
626,1239
626,1240
625,1240
625,1243
626,1243
626,1244
627,1244
627,1245
628,1245
628,1246
629,1246
629,1247
630,1247
630,1253
629,1253
629,1256
628,1256
628,1258
627,1258
627,1261
626,1261
626,1262
625,1262
625,1263
622,1263
622,1264
623,1264
623,1266
624,1266
624,1271
623,1271
623,1272
620,1272
620,1271
619,1271
619,1270
618,1270
618,1269
615,1269
615,1275
614,1275
614,1276
613,1276
613,1278
612,1278
612,1282
611,1282
611,1283
606,1283
606,1285
607,1285
607,1286
608,1286
608,1288
609,1288
609,1295
608,1295
608,1296
605,1296
605,1297
604,1297
604,1301
603,1301
603,1302
602,1302
602,1303
601,1303
601,1304
600,1304
600,1306
603,1306
603,1305
605,1305
605,1304
606,1304
606,1303
607,1303
607,1302
608,1302
608,1303
609,1303
609,1304
610,1304
610,1305
611,1305
611,1307
610,1307
610,1308
609,1308
609,1309
608,1309
608,1310
607,1310
607,1311
606,1311
606,1313
607,1313
607,1312
611,1312
611,1313
612,1313
612,1314
613,1314
613,1319
610,1319
610,1318
608,1318
608,1321
609,1321
609,1322
610,1322
610,1323
611,1323
611,1324
612,1324
612,1329
611,1329
611,1330
610,1330
610,1331
609,1331
609,1333
608,1333
608,1335
607,1335
607,1337
608,1337
608,1341
607,1341
607,1342
605,1342
605,1341
603,1341
603,1340
601,1340
601,1339
600,1339
600,1340
599,1340
599,1348
598,1348
598,1351
599,1351
599,1352
600,1352
600,1353
601,1353
601,1354
602,1354
602,1355
603,1355
603,1356
604,1356
604,1360
603,1360
603,1364
600,1364
600,1363
598,1363
598,1364
597,1364
597,1367
596,1367
596,1368
595,1368
595,1372
596,1372
596,1373
597,1373
597,1374
598,1374
598,1375
599,1375
599,1377
598,1377
598,1378
597,1378
597,1381
598,1381
598,1383
597,1383
597,1387
598,1387
598,1389
597,1389
597,1390
596,1390
596,1391
595,1391
595,1392
594,1392
594,1394
595,1394
595,1395
599,1395
599,1396
600,1396
600,1399
599,1399
599,1400
598,1400
598,1401
597,1401
597,1403
596,1403
596,1410
595,1410
595,1411
592,1411
592,1414
593,1414
593,1419
592,1419
592,1426
593,1426
593,1428
594,1428
594,1432
593,1432
593,1434
592,1434
592,1436
591,1436
591,1437
590,1437
590,1438
589,1438
589,1439
588,1439
588,1440
587,1440
587,1439
586,1439
586,1436
587,1436
587,1434
586,1434
586,1433
585,1433
585,1434
584,1434
584,1439
585,1439
585,1443
584,1443
584,1444
583,1444
583,1446
587,1446
587,1447
588,1447
588,1457
587,1457
587,1460
588,1460
588,1461
590,1461
590,1462
591,1462
591,1463
592,1463
592,1464
593,1464
593,1473
592,1473
592,1474
591,1474
591,1475
585,1475
585,1476
583,1476
583,1477
582,1477
582,1478
581,1478
581,1480
580,1480
580,1482
586,1482
586,1485
585,1485
585,1486
583,1486
583,1487
576,1487
576,1486
574,1486
574,1485
573,1485
573,1486
572,1486
572,1488
571,1488
571,1490
570,1490
570,1492
569,1492
569,1493
561,1493
561,1494
559,1494
559,1496
558,1496
558,1499
555,1499
555,1498
553,1498
553,1497
551,1497
551,1498
549,1498
549,1499
547,1499
547,1500
544,1500
544,1496
545,1496
545,1495
546,1495
546,1494
547,1494
547,1492
548,1492
548,1488
545,1488
545,1489
543,1489
543,1490
541,1490
541,1491
540,1491
540,1494
541,1494
541,1495
542,1495
542,1496
541,1496
541,1497
538,1497
538,1496
536,1496
536,1497
534,1497
534,1498
533,1498
533,1499
532,1499
532,1500
531,1500
531,1501
530,1501
530,1502
528,1502
528,1503
527,1503
527,1504
526,1504
526,1505
525,1505
525,1506
523,1506
523,1507
514,1507
514,1506
513,1506
513,1505
512,1505
512,1503
511,1503
511,1501
510,1501
510,1500
507,1500
507,1501
504,1501
504,1502
496,1502
496,1503
495,1503
495,1504
496,1504
496,1505
498,1505
498,1506
504,1506
504,1507
506,1507
506,1508
507,1508
507,1509
508,1509
508,1510
509,1510
509,1511
510,1511
510,1512
511,1512
511,1513
512,1513
512,1514
513,1514
513,1516
512,1516
512,1517
508,1517
508,1516
504,1516
504,1517
502,1517
502,1518
497,1518
497,1517
495,1517
495,1516
494,1516
494,1517
492,1517
492,1518
490,1518
490,1519
483,1519
483,1518
482,1518
482,1517
480,1517
480,1516
478,1516
478,1515
476,1515
476,1516
474,1516
474,1522
473,1522
473,1523
472,1523
472,1524
470,1524
470,1523
469,1523
469,1517
470,1517
470,1516
469,1516
469,1514
467,1514
467,1518
466,1518
466,1519
465,1519
465,1520
462,1520
462,1519
461,1519
461,1518
460,1518
460,1517
459,1517
459,1518
455,1518
455,1517
454,1517
454,1516
453,1516
453,1514
452,1514
452,1512
446,1512
446,1511
445,1511
445,1510
444,1510
444,1509
443,1509
443,1507
442,1507
442,1505
441,1505
441,1504
440,1504
440,1503
439,1503
439,1500
441,1500
441,1499
442,1499
442,1498
438,1498
438,1499
432,1499
432,1498
430,1498
430,1497
428,1497
428,1496
427,1496
427,1497
424,1497
424,1496
422,1496
422,1495
420,1495
420,1496
418,1496
418,1497
415,1497
415,1496
414,1496
414,1494
415,1494
415,1493
416,1493
416,1492
417,1492
417,1490
418,1490
418,1487
415,1487
415,1488
413,1488
413,1489
412,1489
412,1490
411,1490
411,1491
409,1491
409,1495
410,1495
410,1497
411,1497
411,1500
410,1500
410,1501
407,1501
407,1500
406,1500
406,1499
405,1499
405,1498
404,1498
404,1494
403,1494
403,1491
402,1491
402,1489
400,1489
400,1488
398,1488
398,1482
399,1482
399,1481
400,1481
400,1480
401,1480
401,1479
395,1479
395,1480
394,1480
394,1482
393,1482
393,1483
388,1483
388,1482
387,1482
387,1481
386,1481
386,1479
385,1479
385,1477
384,1477
384,1474
383,1474
383,1472
382,1472
382,1470
381,1470
381,1468
380,1468
380,1466
379,1466
379,1465
378,1465
378,1464
377,1464
377,1462
376,1462
376,1456
375,1456
375,1454
374,1454
374,1452
373,1452
373,1448
375,1448
375,1447
376,1447
376,1445
369,1445
369,1444
368,1444
368,1443
367,1443
367,1442
366,1442
366,1440
367,1440
367,1439
368,1439
368,1438
369,1438
369,1437
370,1437
370,1436
371,1436
371,1434
370,1434
370,1433
368,1433
368,1432
364,1432
364,1433
363,1433
363,1435
364,1435
364,1440
361,1440
361,1439
359,1439
359,1438
355,1438
355,1439
352,1439
352,1438
351,1438
351,1433
352,1433
352,1431
351,1431
351,1430
350,1430
350,1431
343,1431
343,1430
342,1430
342,1425
343,1425
343,1422
344,1422
344,1420
345,1420
345,1413
346,1413
346,1412
347,1412
347,1411
348,1411
348,1410
349,1410
349,1409
350,1409
350,1407
348,1407
348,1408
347,1408
347,1407
346,1407
346,1406
345,1406
345,1400
344,1400
344,1398
343,1398
343,1396
342,1396
342,1394
341,1394
341,1393
340,1393
340,1391
341,1391
341,1390
342,1390
342,1389
343,1389
343,1387
344,1387
344,1385
345,1385
345,1381
344,1381
344,1379
342,1379
342,1378
340,1378
340,1377
338,1377
338,1376
336,1376
336,1375
334,1375
334,1374
333,1374
333,1375
331,1375
331,1376
330,1376
330,1378
329,1378
329,1379
328,1379
328,1380
327,1380
327,1381
322,1381
322,1380
320,1380
320,1379
318,1379
318,1378
316,1378
316,1377
315,1377
315,1376
314,1376
314,1374
315,1374
315,1372
316,1372
316,1371
315,1371
315,1369
314,1369
314,1368
313,1368
313,1367
312,1367
312,1366
310,1366
310,1367
311,1367
311,1371
305,1371
305,1369
304,1369
304,1367
303,1367
303,1366
301,1366
301,1365
299,1365
299,1364
297,1364
297,1363
296,1363
296,1357
298,1357
298,1358
300,1358
300,1359
301,1359
301,1358
302,1358
302,1356
303,1356
303,1355
304,1355
304,1354
305,1354
305,1353
306,1353
306,1352
307,1352
307,1350
308,1350
308,1348
309,1348
309,1345
310,1345
310,1344
311,1344
311,1343
313,1343
313,1344
315,1344
315,1343
316,1343
316,1341
317,1341
317,1340
315,1340
315,1341
311,1341
311,1342
309,1342
309,1343
307,1343
307,1344
302,1344
302,1343
301,1343
301,1339
302,1339
302,1333
301,1333
301,1331
300,1331
300,1329
299,1329
299,1328
297,1328
297,1327
296,1327
296,1326
295,1326
295,1325
294,1325
294,1324
293,1324
293,1323
292,1323
292,1320
298,1320
298,1321
299,1321
299,1322
300,1322
300,1323
302,1323
302,1324
304,1324
304,1325
305,1325
305,1324
306,1324
306,1323
307,1323
307,1322
306,1322
306,1320
304,1320
304,1319
302,1319
302,1318
301,1318
301,1317
300,1317
300,1316
299,1316
299,1314
298,1314
298,1313
297,1313
297,1312
296,1312
296,1311
294,1311
294,1310
293,1310
293,1311
292,1311
292,1315
289,1315
289,1314
288,1314
288,1306
289,1306
289,1302
290,1302
290,1300
286,1300
286,1299
285,1299
285,1298
284,1298
284,1295
285,1295
285,1294
288,1294
288,1295
291,1295
291,1294
293,1294
293,1293
294,1293
294,1291
295,1291
295,1290
297,1290
297,1289
302,1289
302,1290
303,1290
303,1295
304,1295
304,1299
305,1299
305,1300
306,1300
306,1301
310,1301
310,1300
317,1300
317,1301
318,1301
318,1300
320,1300
320,1297
319,1297
319,1295
318,1295
318,1293
317,1293
317,1292
316,1292
316,1289
317,1289
317,1287
318,1287
318,1285
311,1285
311,1284
310,1284
310,1283
309,1283
309,1281
308,1281
308,1280
307,1280
307,1281
306,1281
306,1285
305,1285
305,1286
304,1286
304,1287
302,1287
302,1286
301,1286
301,1284
302,1284
302,1280
301,1280
301,1278
299,1278
299,1277
296,1277
296,1278
295,1278
295,1279
294,1279
294,1280
285,1280
285,1279
284,1279
284,1278
283,1278
283,1277
282,1277
282,1276
281,1276
281,1275
280,1275
280,1274
279,1274
279,1264
280,1264
280,1263
281,1263
281,1262
282,1262
282,1261
283,1261
283,1259
284,1259
284,1254
285,1254
285,1250
286,1250
286,1248
287,1248
287,1245
288,1245
288,1243
289,1243
289,1242
290,1242
290,1241
291,1241
291,1240
293,1240
293,1241
294,1241
294,1245
293,1245
293,1246
294,1246
294,1251
293,1251
293,1252
292,1252
292,1254
291,1254
291,1258
293,1258
293,1259
294,1259
294,1260
295,1260
295,1261
296,1261
296,1262
297,1262
297,1263
298,1263
298,1264
299,1264
299,1266
300,1266
300,1267
302,1267
302,1266
309,1266
309,1267
310,1267
310,1268
312,1268
312,1269
313,1269
313,1270
315,1270
315,1271
316,1271
316,1272
317,1272
317,1273
318,1273
318,1274
319,1274
319,1275
320,1275
320,1277
321,1277
321,1279
325,1279
325,1278
327,1278
327,1277
328,1277
328,1276
327,1276
327,1274
326,1274
326,1272
325,1272
325,1270
324,1270
324,1268
323,1268
323,1266
322,1266
322,1264
320,1264
320,1263
318,1263
318,1262
311,1262
311,1261
310,1261
310,1260
309,1260
309,1256
308,1256
308,1254
307,1254
307,1251
308,1251
308,1250
309,1250
309,1251
311,1251
311,1252
312,1252
312,1251
314,1251
314,1250
317,1250
317,1251
321,1251
321,1250
322,1250
322,1247
321,1247
321,1246
320,1246
320,1245
319,1245
319,1244
318,1244
318,1241
319,1241
319,1240
318,1240
318,1239
316,1239
316,1238
315,1238
315,1237
313,1237
313,1236
311,1236
311,1235
309,1235
309,1234
308,1234
308,1233
307,1233
307,1232
306,1232
306,1231
305,1231
305,1228
306,1228
306,1227
307,1227
307,1226
320,1226
320,1225
330,1225
330,1226
331,1226
331,1231
330,1231
330,1233
329,1233
329,1235
328,1235
328,1237
327,1237
327,1240
328,1240
328,1241
329,1241
329,1242
330,1242
330,1243
331,1243
331,1247
330,1247
330,1248
329,1248
329,1249
328,1249
328,1251
327,1251
327,1254
328,1254
328,1253
329,1253
329,1251
330,1251
330,1250
331,1250
331,1249
332,1249
332,1248
333,1248
333,1247
336,1247
336,1248
338,1248
338,1249
340,1249
340,1250
342,1250
342,1251
343,1251
343,1252
344,1252
344,1253
345,1253
345,1254
346,1254
346,1257
347,1257
347,1261
348,1261
348,1263
349,1263
349,1267
348,1267
348,1268
349,1268
349,1269
353,1269
353,1268
355,1268
355,1267
356,1267
356,1266
355,1266
355,1264
354,1264
354,1261
353,1261
353,1259
352,1259
352,1257
351,1257
351,1256
350,1256
350,1255
349,1255
349,1254
348,1254
348,1253
347,1253
347,1252
346,1252
346,1251
345,1251
345,1250
344,1250
344,1249
343,1249
343,1248
342,1248
342,1247
341,1247
341,1246
340,1246
340,1245
339,1245
339,1244
338,1244
338,1243
337,1243
337,1240
338,1240
338,1239
339,1239
339,1238
340,1238
340,1237
342,1237
342,1236
343,1236
343,1234
341,1234
341,1235
339,1235
339,1236
338,1236
338,1237
336,1237
336,1238
334,1238
334,1239
333,1239
333,1240
330,1240
330,1236
331,1236
331,1234
332,1234
332,1233
333,1233
333,1231
334,1231
334,1227
333,1227
333,1225
332,1225
332,1223
331,1223
331,1221
329,1221
329,1220
326,1220
326,1219
325,1219
325,1218
324,1218
324,1217
322,1217
322,1216
321,1216
321,1217
319,1217
319,1218
317,1218
317,1217
315,1217
315,1216
313,1216
313,1215
311,1215
311,1214
308,1214
308,1213
306,1213
306,1212
304,1212
304,1211
298,1211
298,1210
297,1210
297,1209
296,1209
296,1208
294,1208
294,1207
292,1207
292,1206
291,1206
291,1205
290,1205
290,1204
288,1204
288,1203
280,1203
280,1204
278,1204
278,1205
274,1205
274,1206
270,1206
270,1207
268,1207
268,1208
263,1208
263,1207
262,1207
262,1206
263,1206
263,1205
264,1205
264,1204
265,1204
265,1203
266,1203
266,1202
267,1202
267,1201
270,1201
270,1200
272,1200
272,1199
274,1199
274,1198
276,1198
276,1197
278,1197
278,1196
279,1196
279,1195
280,1195
280,1194
282,1194
282,1193
284,1193
284,1192
286,1192
286,1191
288,1191
288,1190
289,1190
289,1189
291,1189
291,1188
293,1188
293,1182
301,1182
301,1186
306,1186
306,1185
307,1185
307,1184
308,1184
308,1183
316,1183
316,1184
320,1184
320,1183
322,1183
322,1182
323,1182
323,1180
324,1180
324,1174
325,1174
325,1171
328,1171
328,1172
329,1172
329,1173
330,1173
330,1175
331,1175
331,1177
332,1177
332,1178
333,1178
333,1179
334,1179
334,1180
335,1180
335,1181
336,1181
336,1187
335,1187
335,1194
334,1194
334,1196
333,1196
333,1198
332,1198
332,1200
334,1200
334,1199
335,1199
335,1198
336,1198
336,1197
337,1197
337,1196
340,1196
340,1195
342,1195
342,1194
344,1194
344,1193
346,1193
346,1192
354,1192
354,1193
355,1193
355,1194
356,1194
356,1196
357,1196
357,1198
358,1198
358,1200
359,1200
359,1201
360,1201
360,1202
361,1202
361,1203
362,1203
362,1204
363,1204
363,1206
364,1206
364,1208
365,1208
365,1210
366,1210
366,1211
367,1211
367,1212
368,1212
368,1213
369,1213
369,1214
371,1214
371,1207
372,1207
372,1206
375,1206
375,1204
374,1204
374,1203
372,1203
372,1202
370,1202
370,1201
368,1201
368,1200
366,1200
366,1199
365,1199
365,1198
364,1198
364,1193
365,1193
365,1192
369,1192
369,1193
370,1193
370,1194
371,1194
371,1195
372,1195
372,1196
375,1196
375,1194
376,1194
376,1191
380,1191
380,1190
381,1190
381,1189
380,1189
380,1187
379,1187
379,1185
378,1185
378,1184
377,1184
377,1182
376,1182
376,1181
375,1181
375,1180
374,1180
374,1179
373,1179
373,1178
372,1178
372,1177
371,1177
371,1175
370,1175
370,1173
369,1173
369,1172
367,1172
367,1173
368,1173
368,1176
369,1176
369,1178
370,1178
370,1179
371,1179
371,1180
372,1180
372,1181
373,1181
373,1182
374,1182
374,1183
375,1183
375,1184
376,1184
376,1188
375,1188
375,1189
374,1189
374,1190
373,1190
373,1191
370,1191
370,1190
369,1190
369,1187
368,1187
368,1186
364,1186
364,1187
363,1187
363,1188
362,1188
362,1190
361,1190
361,1191
357,1191
357,1190
355,1190
355,1189
348,1189
348,1185
349,1185
349,1184
348,1184
348,1183
347,1183
347,1182
346,1182
346,1181
344,1181
344,1182
345,1182
345,1187
344,1187
344,1188
343,1188
343,1189
342,1189
342,1190
341,1190
341,1191
338,1191
338,1186
339,1186
339,1184
340,1184
340,1181
341,1181
341,1180
344,1180
344,1174
341,1174
341,1175
340,1175
340,1176
339,1176
339,1177
337,1177
337,1176
336,1176
336,1174
337,1174
337,1173
338,1173
338,1171
339,1171
339,1164
340,1164
340,1163
341,1163
341,1161
342,1161
342,1155
343,1155
343,1154
344,1154
344,1153
345,1153
345,1152
350,1152
350,1153
351,1153
351,1152
352,1152
352,1149
350,1149
350,1150
344,1150
344,1149
343,1149
343,1148
342,1148
342,1147
341,1147
341,1146
340,1146
340,1145
339,1145
339,1143
338,1143
338,1142
337,1142
337,1139
338,1139
338,1137
339,1137
339,1136
340,1136
340,1135
345,1135
345,1136
346,1136
346,1137
347,1137
347,1138
348,1138
348,1139
350,1139
350,1140
351,1140
351,1139
352,1139
352,1136
351,1136
351,1135
350,1135
350,1134
349,1134
349,1131
352,1131
352,1132
354,1132
354,1133
356,1133
356,1134
357,1134
357,1135
358,1135
358,1136
359,1136
359,1137
360,1137
360,1141
359,1141
359,1142
357,1142
357,1143
355,1143
355,1144
354,1144
354,1145
356,1145
356,1144
359,1144
359,1145
360,1145
360,1146
361,1146
361,1147
362,1147
362,1146
364,1146
364,1145
365,1145
365,1143
364,1143
364,1141
363,1141
363,1138
362,1138
362,1136
361,1136
361,1135
360,1135
360,1134
359,1134
359,1133
358,1133
358,1132
357,1132
357,1129
358,1129
358,1124
359,1124
359,1123
360,1123
360,1122
361,1122
361,1121
362,1121
362,1120
363,1120
363,1121
365,1121
365,1122
367,1122
367,1121
368,1121
368,1118
369,1118
369,1117
370,1117
370,1114
369,1114
369,1113
368,1113
368,1111
369,1111
369,1110
372,1110
372,1111
373,1111
373,1112
374,1112
374,1113
375,1113
375,1114
376,1114
376,1115
377,1115
377,1116
378,1116
378,1118
379,1118
379,1120
375,1120
375,1119
374,1119
374,1120
373,1120
373,1126
374,1126
374,1128
375,1128
375,1129
376,1129
376,1130
377,1130
377,1131
378,1131
378,1133
379,1133
379,1134
380,1134
380,1135
383,1135
383,1134
382,1134
382,1133
381,1133
381,1130
382,1130
382,1129
383,1129
383,1130
384,1130
384,1131
385,1131
385,1132
386,1132
386,1136
387,1136
387,1137
389,1137
389,1138
390,1138
390,1139
392,1139
392,1140
393,1140
393,1139
395,1139
395,1138
402,1138
402,1136
399,1136
399,1135
398,1135
398,1134
397,1134
397,1133
396,1133
396,1132
394,1132
394,1131
393,1131
393,1127
394,1127
394,1121
396,1121
396,1118
395,1118
395,1117
393,1117
393,1118
391,1118
391,1117
390,1117
390,1116
389,1116
389,1113
392,1113
392,1114
394,1114
394,1110
395,1110
395,1109
396,1109
396,1108
398,1108
398,1107
399,1107
399,1106
400,1106
400,1105
401,1105
401,1104
403,1104
403,1103
406,1103
406,1104
407,1104
407,1107
406,1107
406,1109
405,1109
405,1111
406,1111
406,1112
415,1112
415,1111
416,1111
416,1109
417,1109
417,1111
419,1111
419,1107
418,1107
418,1104
426,1104
426,1103
427,1103
427,1102
428,1102
428,1101
439,1101
