Id	Grey	X	Y
row5585	0.7450980392156863	60	26
row5586	0.7490196078431373	61	26
row5587	0.7490196078431373	62	26
row5588	0.7450980392156863	63	26
row5589	0.7490196078431373	64	26
row5590	0.7529411764705882	65	26
row5591	0.7490196078431373	66	26
row5592	0.7490196078431373	67	26
row5593	0.7490196078431373	68	26
row5594	0.7490196078431373	69	26
row5595	0.7490196078431373	70	26
row5596	0.7490196078431373	71	26
row5597	0.7529411764705882	72	26
row5598	0.7490196078431373	73	26
row5599	0.7490196078431373	74	26
row5600	0.7529411764705882	75	26
row5601	0.7529411764705882	76	26
row5602	0.7490196078431373	77	26
row5603	0.7529411764705882	78	26
row5604	0.7490196078431373	79	26
row5605	0.7568627450980392	80	26
row5606	0.7529411764705882	81	26
row5607	0.7568627450980392	82	26
row5608	0.7568627450980392	83	26
row5609	0.7568627450980392	84	26
row5610	0.7568627450980392	85	26
row5611	0.7568627450980392	86	26
row5612	0.7568627450980392	87	26
row5613	0.7568627450980392	88	26
row5614	0.7490196078431373	89	26
row5615	0.7372549019607844	90	26
row5616	0.7333333333333333	91	26
row5617	0.7254901960784313	92	26
row5618	0.7176470588235294	93	26
row5619	0.7137254901960784	94	26
row5620	0.7019607843137254	95	26
row5621	0.6980392156862745	96	26
row5622	0.6980392156862745	97	26
row5623	0.6941176470588235	98	26
row5624	0.6980392156862745	99	26
row5625	0.6941176470588235	100	26
row5626	0.6980392156862745	101	26
row5627	0.7058823529411765	102	26
row5628	0.7254901960784313	103	26
row5629	0.7333333333333333	104	26
row5630	0.7411764705882353	105	26
row5631	0.7490196078431373	106	26
row5632	0.7450980392156863	107	26
row5633	0.7490196078431373	108	26
row5634	0.7568627450980392	109	26
row5635	0.7529411764705882	110	26
row5636	0.7450980392156863	111	26
row5637	0.7529411764705882	112	26
row5638	0.7647058823529411	113	26
row5639	0.7686274509803922	114	26
row5640	0.7725490196078432	115	26
row5641	0.7725490196078432	116	26
row5642	0.7568627450980392	117	26
row5643	0.7450980392156863	118	26
row5644	0.7372549019607844	119	26
row5645	0.7294117647058823	120	26
row5646	0.7058823529411765	121	26
row5647	0.7058823529411765	122	26
row5648	0.7137254901960784	123	26
row5649	0.7254901960784313	124	26
row5650	0.7294117647058823	125	26
row5651	0.7215686274509804	126	26
row5652	0.7098039215686275	127	26
row5653	0.6901960784313725	128	26
row5654	0.6823529411764706	129	26
row5655	0.6862745098039216	130	26
row5656	0.6901960784313725	131	26
row5657	0.6941176470588235	132	26
row5658	0.6862745098039216	133	26
row5659	0.6941176470588235	134	26
row5660	0.6980392156862745	135	26
row5661	0.7058823529411765	136	26
row5662	0.7058823529411765	137	26
row5663	0.7098039215686275	138	26
row5664	0.7098039215686275	139	26
row5665	0.7098039215686275	140	26
row5666	0.7294117647058823	141	26
row5667	0.7294117647058823	142	26
row5668	0.7254901960784313	143	26
row5669	0.7215686274509804	144	26
row5670	0.7294117647058823	145	26
row5671	0.7215686274509804	146	26
row5672	0.7137254901960784	147	26
row5673	0.7215686274509804	148	26
row5674	0.7137254901960784	149	26
row5675	0.7137254901960784	150	26
row5676	0.7098039215686275	151	26
row5677	0.7058823529411765	152	26
row5678	0.7098039215686275	153	26
row5679	0.7215686274509804	154	26
row5680	0.7254901960784313	155	26
row5681	0.7215686274509804	156	26
row5682	0.7215686274509804	157	26
row5683	0.7294117647058823	158	26
row5684	0.7215686274509804	159	26
row5685	0.7058823529411765	160	26
row5686	0.7098039215686275	161	26
row5687	0.7019607843137254	162	26
row5688	0.7098039215686275	163	26
row5689	0.7294117647058823	164	26
row5690	0.7333333333333333	165	26
row5691	0.7333333333333333	166	26
row5692	0.7411764705882353	167	26
row5693	0.7294117647058823	168	26
row5694	0.6784313725490196	169	26
row5695	0.6274509803921569	170	26
row5696	0.6235294117647059	171	26
row5697	0.611764705882353	172	26
row5698	0.5764705882352941	173	26
row5699	0.5450980392156862	174	26
row5700	0.5843137254901961	175	26
row5701	0.6274509803921569	176	26
row5702	0.6862745098039216	177	26
row5703	0.6941176470588235	178	26
row5704	0.6862745098039216	179	26
row5705	0.6823529411764706	180	26
row5706	0.6705882352941176	181	26
row5707	0.6431372549019608	182	26
row5708	0.6627450980392157	183	26
row5709	0.6823529411764706	184	26
row5710	0.6705882352941176	185	26
row5711	0.6941176470588235	186	26
row5712	0.6862745098039216	187	26
row5713	0.6666666666666666	188	26
row5714	0.6588235294117647	189	26
row5715	0.6588235294117647	190	26
row5716	0.6627450980392157	191	26
row5717	0.7843137254901961	192	26
row5718	0.9647058823529412	193	26
row5719	0.9529411764705882	194	26
row5720	0.9254901960784314	195	26
row5721	0.8745098039215686	196	26
row5722	0.8313725490196079	197	26
row5723	0.8666666666666667	198	26
row5724	0.9176470588235294	199	26
row5725	0.9058823529411765	200	26
row5726	0.9137254901960784	201	26
row5727	0.9215686274509803	202	26
row5728	0.9294117647058824	203	26
row5729	0.9450980392156862	204	26
row5730	0.9490196078431372	205	26
row5731	0.9411764705882353	206	26
row5732	0.9568627450980393	207	26
row5733	0.9529411764705882	208	26
row5734	0.9647058823529412	209	26
row5735	0.9725490196078431	210	26
row5736	0.9647058823529412	211	26
row5737	0.9490196078431372	212	26
row5738	0.9529411764705882	213	26
row5739	0.9529411764705882	214	26
row5740	0.9607843137254902	215	26
row5741	0.9568627450980393	216	26
row5742	0.9568627450980393	217	26
row5743	0.9529411764705882	218	26
row5744	0.9411764705882353	219	26
row5745	0.9215686274509803	220	26
row5746	0.9137254901960784	221	26
row5747	0.7058823529411765	1	27
row5748	0.7098039215686275	2	27
row5749	0.7137254901960784	3	27
row5750	0.7098039215686275	4	27
row5751	0.7137254901960784	5	27
row5752	0.7137254901960784	6	27
row5753	0.7176470588235294	7	27
row5754	0.7176470588235294	8	27
row5755	0.7176470588235294	9	27
row5756	0.7176470588235294	10	27
row5757	0.7176470588235294	11	27
row5758	0.7176470588235294	12	27
row5759	0.7176470588235294	13	27
row5760	0.7176470588235294	14	27
row5761	0.7176470588235294	15	27
row5762	0.7176470588235294	16	27
row5763	0.7215686274509804	17	27
row5764	0.7137254901960784	18	27
row5765	0.7215686274509804	19	27
row5766	0.7176470588235294	20	27
row5767	0.7254901960784313	21	27
row5768	0.7215686274509804	22	27
row5769	0.7215686274509804	23	27
row5770	0.7254901960784313	24	27
row5771	0.7254901960784313	25	27
row5772	0.7294117647058823	26	27
row5773	0.7333333333333333	27	27
row5774	0.7333333333333333	28	27
row5775	0.7294117647058823	29	27
row5776	0.7333333333333333	30	27
row5777	0.7372549019607844	31	27
row5778	0.7294117647058823	32	27
row5779	0.7294117647058823	33	27
row5780	0.7333333333333333	34	27
row5781	0.7294117647058823	35	27
row5782	0.7333333333333333	36	27
row5783	0.7372549019607844	37	27
row5784	0.7333333333333333	38	27
row5785	0.7294117647058823	39	27
row5786	0.7333333333333333	40	27
row5787	0.7333333333333333	41	27
row5788	0.7333333333333333	42	27
row5789	0.7372549019607844	43	27
row5790	0.7294117647058823	44	27
row5791	0.7372549019607844	45	27
row5792	0.7294117647058823	46	27
row5793	0.7372549019607844	47	27
row5794	0.7411764705882353	48	27
row5795	0.7411764705882353	49	27
row5796	0.7411764705882353	50	27
row5797	0.7450980392156863	51	27
row5798	0.7411764705882353	52	27
row5799	0.7411764705882353	53	27
row5800	0.7450980392156863	54	27
row5801	0.7450980392156863	55	27
row5802	0.7529411764705882	56	27
row5803	0.7450980392156863	57	27
row5804	0.7450980392156863	58	27
row5805	0.7450980392156863	59	27
row5806	0.7372549019607844	60	27
row5807	0.7490196078431373	61	27
row5808	0.7490196078431373	62	27
row5809	0.7490196078431373	63	27
row5810	0.7450980392156863	64	27
row5811	0.7490196078431373	65	27
row5812	0.7450980392156863	66	27
row5813	0.7490196078431373	67	27
row5814	0.7450980392156863	68	27
row5815	0.7490196078431373	69	27
row5816	0.7490196078431373	70	27
row5817	0.7529411764705882	71	27
row5818	0.7529411764705882	72	27
row5819	0.7529411764705882	73	27
row5820	0.7529411764705882	74	27
row5821	0.7490196078431373	75	27
row5822	0.7490196078431373	76	27
row5823	0.7529411764705882	77	27
row5824	0.7529411764705882	78	27
row5825	0.7529411764705882	79	27
row5826	0.7490196078431373	80	27
row5827	0.7529411764705882	81	27
row5828	0.7568627450980392	82	27
row5829	0.7568627450980392	83	27
row5830	0.7568627450980392	84	27
row5831	0.7529411764705882	85	27
row5832	0.7568627450980392	86	27
row5833	0.7568627450980392	87	27
row5834	0.7607843137254902	88	27
row5835	0.7607843137254902	89	27
row5836	0.7647058823529411	90	27
row5837	0.7647058823529411	91	27
row5838	0.7568627450980392	92	27
row5839	0.7568627450980392	93	27
row5840	0.7490196078431373	94	27
row5841	0.7411764705882353	95	27
row5842	0.7254901960784313	96	27
row5843	0.7254901960784313	97	27
row5844	0.7137254901960784	98	27
row5845	0.7019607843137254	99	27
row5846	0.7019607843137254	100	27
row5847	0.7019607843137254	101	27
row5848	0.7098039215686275	102	27
row5849	0.7215686274509804	103	27
row5850	0.7254901960784313	104	27
row5851	0.7372549019607844	105	27
row5852	0.7411764705882353	106	27
row5853	0.7411764705882353	107	27
row5854	0.7372549019607844	108	27
row5855	0.7294117647058823	109	27
row5856	0.7411764705882353	110	27
row5857	0.7490196078431373	111	27
row5858	0.7529411764705882	112	27
row5859	0.7607843137254902	113	27
row5860	0.7607843137254902	114	27
row5861	0.7607843137254902	115	27
row5862	0.7607843137254902	116	27
row5863	0.7490196078431373	117	27
row5864	0.7333333333333333	118	27
row5865	0.7294117647058823	119	27
row5866	0.7294117647058823	120	27
row5867	0.7372549019607844	121	27
row5868	0.7333333333333333	122	27
row5869	0.7333333333333333	123	27
row5870	0.7333333333333333	124	27
row5871	0.7254901960784313	125	27
row5872	0.6980392156862745	126	27
row5873	0.7058823529411765	127	27
row5874	0.7176470588235294	128	27
row5875	0.7254901960784313	129	27
row5876	0.7215686274509804	130	27
row5877	0.7294117647058823	131	27
row5878	0.7294117647058823	132	27
row5879	0.7294117647058823	133	27
row5880	0.7333333333333333	134	27
row5881	0.7294117647058823	135	27
row5882	0.7333333333333333	136	27
row5883	0.7372549019607844	137	27
row5884	0.7333333333333333	138	27
row5885	0.7254901960784313	139	27
row5886	0.7254901960784313	140	27
row5887	0.7098039215686275	141	27
row5888	0.7098039215686275	142	27
row5889	0.7098039215686275	143	27
row5890	0.7215686274509804	144	27
row5891	0.7215686274509804	145	27
row5892	0.7254901960784313	146	27
row5893	0.7294117647058823	147	27
row5894	0.7294117647058823	148	27
row5895	0.7215686274509804	149	27
row5896	0.7019607843137254	150	27
row5897	0.7098039215686275	151	27
row5898	0.7215686274509804	152	27
row5899	0.7372549019607844	153	27
row5900	0.7411764705882353	154	27
row5901	0.7411764705882353	155	27
row5902	0.7372549019607844	156	27
row5903	0.7372549019607844	157	27
row5904	0.7333333333333333	158	27
row5905	0.7254901960784313	159	27
row5906	0.7254901960784313	160	27
row5907	0.7137254901960784	161	27
row5908	0.7215686274509804	162	27
row5909	0.7372549019607844	163	27
row5910	0.7215686274509804	164	27
row5911	0.7254901960784313	165	27
row5912	0.7333333333333333	166	27
row5913	0.7176470588235294	167	27
row5914	0.6745098039215687	168	27
row5915	0.7019607843137254	169	27
row5916	0.7176470588235294	170	27
row5917	0.7137254901960784	171	27
row5918	0.7137254901960784	172	27
row5919	0.7176470588235294	173	27
row5920	0.6705882352941176	174	27
row5921	0.615686274509804	175	27
row5922	0.5843137254901961	176	27
row5923	0.6196078431372549	177	27
row5924	0.6509803921568628	178	27
row5925	0.6941176470588235	179	27
row5926	0.7176470588235294	180	27
row5927	0.7254901960784313	181	27
row5928	0.7215686274509804	182	27
row5929	0.6980392156862745	183	27
row5930	0.6941176470588235	184	27
row5931	0.7058823529411765	185	27
row5932	0.7098039215686275	186	27
row5933	0.7098039215686275	187	27
row5934	0.6941176470588235	188	27
row5935	0.6745098039215687	189	27
row5936	0.6666666666666666	190	27
row5937	0.6588235294117647	191	27
row5938	0.8627450980392157	192	27
row5939	0.9725490196078431	193	27
row5940	0.9450980392156862	194	27
row5941	0.9254901960784314	195	27
row5942	0.8470588235294118	196	27
row5943	0.8627450980392157	197	27
row5944	0.9176470588235294	198	27
row5945	0.9176470588235294	199	27
row5946	0.9098039215686274	200	27
row5947	0.9254901960784314	201	27
row5948	0.9215686274509803	202	27
row5949	0.9333333333333333	203	27
row5950	0.9529411764705882	204	27
row5951	0.9529411764705882	205	27
row5952	0.9490196078431372	206	27
row5953	0.9568627450980393	207	27
row5954	0.9647058823529412	208	27
row5955	0.9725490196078431	209	27
row5956	0.9647058823529412	210	27
row5957	0.9529411764705882	211	27
row5958	0.9411764705882353	212	27
row5959	0.9450980392156862	213	27
row5960	0.9490196078431372	214	27
row5961	0.9529411764705882	215	27
row5962	0.9529411764705882	216	27
row5963	0.9529411764705882	217	27
row5964	0.9529411764705882	218	27
row5965	0.9490196078431372	219	27
row5966	0.9372549019607843	220	27
row5967	0.9333333333333333	221	27
row5968	0.7098039215686275	1	28
row5969	0.7058823529411765	2	28
row5970	0.7137254901960784	3	28
row5971	0.7058823529411765	4	28
row5972	0.7137254901960784	5	28
row5973	0.7098039215686275	6	28
row5974	0.7176470588235294	7	28
row5975	0.7176470588235294	8	28
row5976	0.7176470588235294	9	28
row5977	0.7215686274509804	10	28
row5978	0.7176470588235294	11	28
row5979	0.7137254901960784	12	28
row5980	0.7176470588235294	13	28
row5981	0.7176470588235294	14	28
row5982	0.7176470588235294	15	28
row5983	0.7176470588235294	16	28
row5984	0.7215686274509804	17	28
row5985	0.7176470588235294	18	28
row5986	0.7215686274509804	19	28
row5987	0.7254901960784313	20	28
row5988	0.7176470588235294	21	28
row5989	0.7215686274509804	22	28
row5990	0.7176470588235294	23	28
row5991	0.7215686274509804	24	28
row5992	0.7294117647058823	25	28
row5993	0.7294117647058823	26	28
row5994	0.7333333333333333	27	28
row5995	0.7294117647058823	28	28
row5996	0.7294117647058823	29	28
row5997	0.7294117647058823	30	28
row5998	0.7333333333333333	31	28
row5999	0.7294117647058823	32	28
row6000	0.7372549019607844	33	28
row6001	0.7333333333333333	34	28
row6002	0.7333333333333333	35	28
row6003	0.7333333333333333	36	28
row6004	0.7333333333333333	37	28
row6005	0.7333333333333333	38	28
row6006	0.7372549019607844	39	28
row6007	0.7333333333333333	40	28
row6008	0.7333333333333333	41	28
row6009	0.7333333333333333	42	28
row6010	0.7294117647058823	43	28
row6011	0.7333333333333333	44	28
row6012	0.7333333333333333	45	28
row6013	0.7333333333333333	46	28
row6014	0.7411764705882353	47	28
row6015	0.7450980392156863	48	28
row6016	0.7450980392156863	49	28
row6017	0.7411764705882353	50	28
row6018	0.7372549019607844	51	28
row6019	0.7411764705882353	52	28
row6020	0.7411764705882353	53	28
row6021	0.7450980392156863	54	28
row6022	0.7490196078431373	55	28
row6023	0.7450980392156863	56	28
row6024	0.7450980392156863	57	28
row6025	0.7450980392156863	58	28
row6026	0.7450980392156863	59	28
row6027	0.7490196078431373	60	28
row6028	0.7450980392156863	61	28
row6029	0.7490196078431373	62	28
row6030	0.7450980392156863	63	28
row6031	0.7450980392156863	64	28
row6032	0.7490196078431373	65	28
row6033	0.7490196078431373	66	28
row6034	0.7450980392156863	67	28
row6035	0.7450980392156863	68	28
row6036	0.7490196078431373	69	28
row6037	0.7490196078431373	70	28
row6038	0.7529411764705882	71	28
row6039	0.7529411764705882	72	28
row6040	0.7490196078431373	73	28
row6041	0.7490196078431373	74	28
row6042	0.7529411764705882	75	28
row6043	0.7450980392156863	76	28
row6044	0.7450980392156863	77	28
row6045	0.7450980392156863	78	28
row6046	0.7490196078431373	79	28
row6047	0.7529411764705882	80	28
row6048	0.7450980392156863	81	28
row6049	0.7529411764705882	82	28
row6050	0.7529411764705882	83	28
row6051	0.7568627450980392	84	28
row6052	0.7529411764705882	85	28
row6053	0.7529411764705882	86	28
row6054	0.7568627450980392	87	28
row6055	0.7490196078431373	88	28
row6056	0.7490196078431373	89	28
row6057	0.7490196078431373	90	28
row6058	0.7529411764705882	91	28
row6059	0.7568627450980392	92	28
row6060	0.7607843137254902	93	28
row6061	0.7647058823529411	94	28
row6062	0.7647058823529411	95	28
row6063	0.7568627450980392	96	28
row6064	0.7568627450980392	97	28
row6065	0.7529411764705882	98	28
row6066	0.7450980392156863	99	28
row6067	0.7411764705882353	100	28
row6068	0.7411764705882353	101	28
row6069	0.7411764705882353	102	28
row6070	0.7450980392156863	103	28
row6071	0.7529411764705882	104	28
row6072	0.7333333333333333	105	28
row6073	0.7333333333333333	106	28
row6074	0.7333333333333333	107	28
row6075	0.7411764705882353	108	28
row6076	0.7450980392156863	109	28
row6077	0.7411764705882353	110	28
row6078	0.7294117647058823	111	28
row6079	0.7450980392156863	112	28
row6080	0.7568627450980392	113	28
row6081	0.7490196078431373	114	28
row6082	0.7647058823529411	115	28
row6083	0.7490196078431373	116	28
row6084	0.7490196078431373	117	28
row6085	0.7411764705882353	118	28
row6086	0.7372549019607844	119	28
row6087	0.7411764705882353	120	28
row6088	0.7372549019607844	121	28
row6089	0.7411764705882353	122	28
row6090	0.7137254901960784	123	28
row6091	0.7098039215686275	124	28
row6092	0.7215686274509804	125	28
row6093	0.7333333333333333	126	28
row6094	0.7411764705882353	127	28
row6095	0.7450980392156863	128	28
row6096	0.7372549019607844	129	28
row6097	0.7450980392156863	130	28
row6098	0.7372549019607844	131	28
row6099	0.7333333333333333	132	28
row6100	0.7372549019607844	133	28
row6101	0.7450980392156863	134	28
row6102	0.7568627450980392	135	28
row6103	0.7686274509803922	136	28
row6104	0.7647058823529411	137	28
row6105	0.7607843137254902	138	28
row6106	0.7568627450980392	139	28
row6107	0.7529411764705882	140	28
row6108	0.7450980392156863	141	28
row6109	0.7450980392156863	142	28
row6110	0.7254901960784313	143	28
row6111	0.7098039215686275	144	28
row6112	0.7176470588235294	145	28
row6113	0.7058823529411765	146	28
row6114	0.7215686274509804	147	28
row6115	0.7333333333333333	148	28
row6116	0.7254901960784313	149	28
row6117	0.7294117647058823	150	28
row6118	0.7372549019607844	151	28
row6119	0.7411764705882353	152	28
row6120	0.7450980392156863	153	28
row6121	0.7450980392156863	154	28
row6122	0.7372549019607844	155	28
row6123	0.7411764705882353	156	28
row6124	0.7450980392156863	157	28
row6125	0.7333333333333333	158	28
row6126	0.7411764705882353	159	28
row6127	0.7254901960784313	160	28
row6128	0.7254901960784313	161	28
row6129	0.7176470588235294	162	28
row6130	0.6823529411764706	163	28
row6131	0.6823529411764706	164	28
row6132	0.6980392156862745	165	28
row6133	0.7098039215686275	166	28
row6134	0.6980392156862745	167	28
row6135	0.7176470588235294	168	28
row6136	0.7254901960784313	169	28
row6137	0.7450980392156863	170	28
row6138	0.7411764705882353	171	28
row6139	0.7411764705882353	172	28
row6140	0.7215686274509804	173	28
row6141	0.7254901960784313	174	28
row6142	0.7411764705882353	175	28
row6143	0.6901960784313725	176	28
row6144	0.6509803921568628	177	28
row6145	0.6627450980392157	178	28
row6146	0.6823529411764706	179	28
row6147	0.6470588235294118	180	28
row6148	0.6588235294117647	181	28
row6149	0.6392156862745098	182	28
row6150	0.6588235294117647	183	28
row6151	0.6705882352941176	184	28
row6152	0.6980392156862745	185	28
row6153	0.6941176470588235	186	28
row6154	0.6901960784313725	187	28
row6155	0.6862745098039216	188	28
row6156	0.6745098039215687	189	28
row6157	0.6705882352941176	190	28
row6158	0.7137254901960784	191	28
row6159	0.9568627450980393	192	28
row6160	0.9686274509803922	193	28
row6161	0.9411764705882353	194	28
row6162	0.8862745098039215	195	28
row6163	0.8549019607843137	196	28
row6164	0.8901960784313725	197	28
row6165	0.9333333333333333	198	28
row6166	0.9019607843137255	199	28
row6167	0.9176470588235294	200	28
row6168	0.9254901960784314	201	28
row6169	0.9333333333333333	202	28
row6170	0.9333333333333333	203	28
row6171	0.9450980392156862	204	28
row6172	0.9529411764705882	205	28
row6173	0.9529411764705882	206	28
row6174	0.9647058823529412	207	28
row6175	0.9686274509803922	208	28
row6176	0.9647058823529412	209	28
row6177	0.9568627450980393	210	28
row6178	0.9490196078431372	211	28
row6179	0.9411764705882353	212	28
row6180	0.9215686274509803	213	28
row6181	0.9137254901960784	214	28
row6182	0.9294117647058824	215	28
row6183	0.9490196078431372	216	28
row6184	0.9568627450980393	217	28
row6185	0.9490196078431372	218	28
row6186	0.9529411764705882	219	28
row6187	0.9450980392156862	220	28
row6188	0.9490196078431372	221	28
row6189	0.7098039215686275	1	29
row6190	0.7058823529411765	2	29
row6191	0.7137254901960784	3	29
row6192	0.7137254901960784	4	29
row6193	0.7137254901960784	5	29
row6194	0.7176470588235294	6	29
row6195	0.7137254901960784	7	29
row6196	0.7176470588235294	8	29
row6197	0.7215686274509804	9	29
row6198	0.7176470588235294	10	29
row6199	0.7137254901960784	11	29
row6200	0.7176470588235294	12	29
row6201	0.7137254901960784	13	29
row6202	0.7176470588235294	14	29
row6203	0.7176470588235294	15	29
row6204	0.7176470588235294	16	29
row6205	0.7137254901960784	17	29
row6206	0.7176470588235294	18	29
row6207	0.7176470588235294	19	29
row6208	0.7215686274509804	20	29
row6209	0.7215686274509804	21	29
row6210	0.7215686274509804	22	29
row6211	0.7215686274509804	23	29
row6212	0.7215686274509804	24	29
row6213	0.7254901960784313	25	29
row6214	0.7254901960784313	26	29
row6215	0.7294117647058823	27	29
row6216	0.7333333333333333	28	29
row6217	0.7294117647058823	29	29
row6218	0.7215686274509804	30	29
row6219	0.7254901960784313	31	29
row6220	0.7294117647058823	32	29
row6221	0.7294117647058823	33	29
row6222	0.7333333333333333	34	29
row6223	0.7333333333333333	35	29
row6224	0.7333333333333333	36	29
row6225	0.7333333333333333	37	29
row6226	0.7372549019607844	38	29
row6227	0.7333333333333333	39	29
row6228	0.7372549019607844	40	29
row6229	0.7372549019607844	41	29
row6230	0.7372549019607844	42	29
row6231	0.7411764705882353	43	29
row6232	0.7333333333333333	44	29
row6233	0.7333333333333333	45	29
row6234	0.7411764705882353	46	29
row6235	0.7372549019607844	47	29
row6236	0.7372549019607844	48	29
row6237	0.7450980392156863	49	29
row6238	0.7450980392156863	50	29
row6239	0.7490196078431373	51	29
row6240	0.7450980392156863	52	29
row6241	0.7490196078431373	53	29
row6242	0.7450980392156863	54	29
row6243	0.7450980392156863	55	29
row6244	0.7450980392156863	56	29
row6245	0.7450980392156863	57	29
row6246	0.7450980392156863	58	29
row6247	0.7450980392156863	59	29
row6248	0.7450980392156863	60	29
row6249	0.7490196078431373	61	29
row6250	0.7490196078431373	62	29
row6251	0.7490196078431373	63	29
row6252	0.7490196078431373	64	29
row6253	0.7490196078431373	65	29
row6254	0.7490196078431373	66	29
row6255	0.7490196078431373	67	29
row6256	0.7490196078431373	68	29
row6257	0.7490196078431373	69	29
row6258	0.7490196078431373	70	29
row6259	0.7490196078431373	71	29
row6260	0.7490196078431373	72	29
row6261	0.7450980392156863	73	29
row6262	0.7490196078431373	74	29
row6263	0.7490196078431373	75	29
row6264	0.7529411764705882	76	29
row6265	0.7529411764705882	77	29
row6266	0.7450980392156863	78	29
row6267	0.7490196078431373	79	29
row6268	0.7490196078431373	80	29
row6269	0.7529411764705882	81	29
row6270	0.7411764705882353	82	29
row6271	0.7529411764705882	83	29
row6272	0.7568627450980392	84	29
row6273	0.7490196078431373	85	29
row6274	0.7490196078431373	86	29
row6275	0.7529411764705882	87	29
row6276	0.7529411764705882	88	29
row6277	0.7529411764705882	89	29
row6278	0.7490196078431373	90	29
row6279	0.7450980392156863	91	29
row6280	0.7490196078431373	92	29
row6281	0.7490196078431373	93	29
row6282	0.7490196078431373	94	29
row6283	0.7568627450980392	95	29
row6284	0.7529411764705882	96	29
row6285	0.7490196078431373	97	29
row6286	0.7568627450980392	98	29
row6287	0.7529411764705882	99	29
row6288	0.7529411764705882	100	29
row6289	0.7568627450980392	101	29
row6290	0.7607843137254902	102	29
row6291	0.7725490196078432	103	29
row6292	0.7686274509803922	104	29
row6293	0.7686274509803922	105	29
row6294	0.7803921568627451	106	29
row6295	0.7843137254901961	107	29
row6296	0.788235294117647	108	29
row6297	0.7843137254901961	109	29
row6298	0.7490196078431373	110	29
row6299	0.7529411764705882	111	29
row6300	0.7490196078431373	112	29
row6301	0.7372549019607844	113	29
row6302	0.7411764705882353	114	29
row6303	0.7490196078431373	115	29
row6304	0.7607843137254902	116	29
row6305	0.7490196078431373	117	29
row6306	0.7411764705882353	118	29
row6307	0.7294117647058823	119	29
row6308	0.7372549019607844	120	29
row6309	0.7137254901960784	121	29
row6310	0.6862745098039216	122	29
row6311	0.7098039215686275	123	29
row6312	0.7411764705882353	124	29
row6313	0.7411764705882353	125	29
row6314	0.7372549019607844	126	29
row6315	0.7294117647058823	127	29
row6316	0.7215686274509804	128	29
row6317	0.7215686274509804	129	29
row6318	0.7333333333333333	130	29
row6319	0.7294117647058823	131	29
row6320	0.7294117647058823	132	29
row6321	0.7215686274509804	133	29
row6322	0.7294117647058823	134	29
row6323	0.7215686274509804	135	29
row6324	0.7215686274509804	136	29
row6325	0.7254901960784313	137	29
row6326	0.7490196078431373	138	29
row6327	0.7568627450980392	139	29
row6328	0.7725490196078432	140	29
row6329	0.7803921568627451	141	29
row6330	0.7647058823529411	142	29
row6331	0.7568627450980392	143	29
row6332	0.7372549019607844	144	29
row6333	0.7490196078431373	145	29
row6334	0.7529411764705882	146	29
row6335	0.7490196078431373	147	29
row6336	0.7333333333333333	148	29
row6337	0.7333333333333333	149	29
row6338	0.7450980392156863	150	29
row6339	0.7490196078431373	151	29
row6340	0.7411764705882353	152	29
row6341	0.7411764705882353	153	29
row6342	0.7450980392156863	154	29
row6343	0.7568627450980392	155	29
row6344	0.7607843137254902	156	29
row6345	0.7568627450980392	157	29
row6346	0.7607843137254902	158	29
row6347	0.7529411764705882	159	29
row6348	0.7411764705882353	160	29
row6349	0.7294117647058823	161	29
row6350	0.7215686274509804	162	29
row6351	0.7372549019607844	163	29
row6352	0.7529411764705882	164	29
row6353	0.7490196078431373	165	29
row6354	0.7490196078431373	166	29
row6355	0.7568627450980392	167	29
row6356	0.7764705882352941	168	29
row6357	0.7686274509803922	169	29
row6358	0.7450980392156863	170	29
row6359	0.7333333333333333	171	29
row6360	0.7450980392156863	172	29
row6361	0.7529411764705882	173	29
row6362	0.7372549019607844	174	29
row6363	0.7019607843137254	175	29
row6364	0.7058823529411765	176	29
row6365	0.7333333333333333	177	29
row6366	0.7019607843137254	178	29
row6367	0.6823529411764706	179	29
row6368	0.6862745098039216	180	29
row6369	0.7098039215686275	181	29
row6370	0.7019607843137254	182	29
row6371	0.6627450980392157	183	29
row6372	0.6588235294117647	184	29
row6373	0.6745098039215687	185	29
row6374	0.6784313725490196	186	29
row6375	0.6666666666666666	187	29
row6376	0.6901960784313725	188	29
row6377	0.6784313725490196	189	29
row6378	0.6666666666666666	190	29
row6379	0.8117647058823529	191	29
row6380	0.9686274509803922	192	29
row6381	0.9647058823529412	193	29
row6382	0.9137254901960784	194	29
row6383	0.8705882352941177	195	29
row6384	0.8627450980392157	196	29
row6385	0.9215686274509803	197	29
row6386	0.9215686274509803	198	29
row6387	0.9137254901960784	199	29
row6388	0.9333333333333333	200	29
row6389	0.9372549019607843	201	29
row6390	0.9411764705882353	202	29
row6391	0.9411764705882353	203	29
row6392	0.9568627450980393	204	29
row6393	0.9568627450980393	205	29
row6394	0.9647058823529412	206	29
row6395	0.9686274509803922	207	29
row6396	0.9607843137254902	208	29
row6397	0.9607843137254902	209	29
row6398	0.9529411764705882	210	29
row6399	0.9411764705882353	211	29
row6400	0.9176470588235294	212	29
row6401	0.8980392156862745	213	29
row6402	0.9058823529411765	214	29
row6403	0.9294117647058824	215	29
row6404	0.9490196078431372	216	29
row6405	0.9490196078431372	217	29
row6406	0.9568627450980393	218	29
row6407	0.9568627450980393	219	29
